restaurant_id,avg_risk,max_risk,last_score,inspections,latest_inspection,premises_name,premise_address_1,grade
DOMINOS PIZZA #8847|2515 PARK RD,0.00202054649445136,0.0036244139853658566,99.0,4,2024-12-10,DOMINOS PIZZA #8847,2515 PARK RD,A
COSTCO #359 CAFE|500 TYVOLA RD,0.0020027334511421315,0.003762915013736138,100.0,4,2024-08-16,COSTCO #359 CAFE,500 TYVOLA RD,A
SAMS CLUB #6540 BAKERY/CAFE|8909 J W CLAY BV,0.0020007748439907873,0.0034187492450699518,97.5,4,2024-07-12,SAMS CLUB #6540 BAKERY/CAFE,8909 J W CLAY BV,A
TONYS PIZZA|9548 MT HOLLY-HUNTERSVILLE RD,0.001990730379151882,0.0038750464935478255,94.0,4,2024-12-09,TONYS PIZZA,9548 MT HOLLY-HUNTERSVILLE RD,A
JUAN LOCO|8301 MAGNOLIA ESTATES DR,0.0019788946057131733,0.008041562737829066,96.5,5,2024-09-18,JUAN LOCO,8301 MAGNOLIA ESTATES DR,A
STARBUCKS COFFEE #11968|7922 REA RD,0.001977288223724405,0.003762915013736138,98.0,4,2024-10-10,STARBUCKS COFFEE #11968,7922 REA RD,A
BURGER KING #7319|3421 WILKINSON BV,0.001976370946369271,0.004123119424188054,97.0,4,2024-07-23,BURGER KING #7319,3421 WILKINSON BV,A
FIVE GUYS FAMOUS BURGERS & FRIES-BLAKENEY|9820 REA RD,0.0019750061411581764,0.005819142143045493,100.0,7,2024-11-27,FIVE GUYS FAMOUS BURGERS & FRIES-BLAKENEY,9820 REA RD,A
US NATIONAL WHITEWATER CENTER RAFT BARN KITCHEN|5000 WHITEWATER CENTER PY,0.0019723924859575298,0.005956409577337688,100.0,5,2024-10-11,US NATIONAL WHITEWATER CENTER RAFT BARN KITCHEN,5000 WHITEWATER CENTER PY,A
MCDONALDS OF CALLABRIDGE|9725 CALLABRIDGE CT,0.0019494390865812936,0.003747922557920326,99.0,4,2024-08-15,MCDONALDS OF CALLABRIDGE,9725 CALLABRIDGE CT,A
PANDA EXPRESS #1601|9918 KNOCKANDO LN,0.0019472065340620888,0.006432900708598624,98.5,6,2024-09-26,PANDA EXPRESS #1601,9918 KNOCKANDO LN,A
CENTRAL TEA HOUSE|3000 CENTRAL AV,0.0019384987839480543,0.00699226006611132,99.0,7,2024-12-17,CENTRAL TEA HOUSE,3000 CENTRAL AV,A
DUNKIN DONUTS #350894|8500 UNIVERSITY CITY BV,0.001926821058484826,0.004123119424188054,97.0,4,2024-08-09,DUNKIN DONUTS #350894,8500 UNIVERSITY CITY BV,A
TGI FRIDAYS #1742|409 W W T HARRIS BV,0.0019182827392349496,0.004689446033388102,98.5,6,2024-09-03,TGI FRIDAYS #1742,409 W W T HARRIS BV,A
CIRCLE K #3270|18635 OLD STATESVILLE RD,0.001906470894220043,0.003762915013736138,99.0,4,2024-07-29,CIRCLE K #3270,18635 OLD STATESVILLE RD,A
PANERA BREAD #1050|9309 CENTER LAKE DR,0.001897514709366475,0.004689446033388102,98.5,6,2024-10-10,PANERA BREAD #1050,9309 CENTER LAKE DR,A
JERSEY MIKE'S #3134|10125 PERIMETER PY,0.001890368256534167,0.0036677672736123014,96.5,4,2024-08-05,JERSEY MIKE'S #3134,10125 PERIMETER PY,A
GROUCHOS DELI|5110 PARK RD,0.0018804682940240073,0.006562947088003882,97.0,4,2024-10-14,GROUCHOS DELI,5110 PARK RD,A
TARGET #T-0966 FOOD AVENUE|9801 SAM FURR RD,0.0018803829277490532,0.0021658418016758624,100.0,4,2024-12-02,TARGET #T-0966 FOOD AVENUE,9801 SAM FURR RD,A
STARBUCKS COFFEE|2001 VAIL AV,0.0018802693998485522,0.006828453840760364,100.0,4,2024-08-22,STARBUCKS COFFEE,2001 VAIL AV,A
SARDIS OAKS|5151 SARDIS RD,0.0018596055829723942,0.008257837401890117,97.0,7,2024-11-14,SARDIS OAKS,5151 SARDIS RD,A
HARRIS TEETER #3 STARBUCKS|4821 BEREWICK TOWN CENTER DR,0.0018419049885965578,0.00280320892041168,98.5,4,2024-08-16,HARRIS TEETER #3 STARBUCKS,4821 BEREWICK TOWN CENTER DR,A
CHICK-FIL-A WHITEHALL COMMONS #0753|8032 S TRYON ST,0.0018108844331101459,0.006742195042428477,98.0,5,2024-08-26,CHICK-FIL-A WHITEHALL COMMONS #0753,8032 S TRYON ST,A
VINTNER WINE MARKET|8128 PROVIDENCE RD,0.0018017298438611114,0.005570517175826147,96.5,5,2024-08-23,VINTNER WINE MARKET,8128 PROVIDENCE RD,A
CABO FISH TACO BALLANTYNE|11611 NORTH COMMUNITY HOUSE RD,0.0017914971574520327,0.007686721337169026,98.5,6,2024-10-23,CABO FISH TACO BALLANTYNE,11611 NORTH COMMUNITY HOUSE RD,A
AMERICAN DELI EASTWAY|3124 EASTWAY DR,0.001788108501605291,0.0055703246270372925,99.5,6,2024-11-19,AMERICAN DELI EASTWAY,3124 EASTWAY DR,A
RUTHS CHRIS STEAKHOUSE|222 S TRYON ST,0.001787532808579735,0.0033873386989041595,97.0,4,2024-10-29,RUTHS CHRIS STEAKHOUSE,222 S TRYON ST,A
FAIRFIELD INN & SUITES UNIVERSITY|535 COLLINS-AIKMAN DR,0.0017831781477263028,0.003164730603243325,97.5,4,2024-07-23,FAIRFIELD INN & SUITES UNIVERSITY,535 COLLINS-AIKMAN DR,A
MARIA'S RESTAURANT|5234 SOUTH BV,0.0017735481756077295,0.00456896683239502,98.5,6,2024-11-18,MARIA'S RESTAURANT,5234 SOUTH BV,A
EUREST DINING AT ELECTROLUX|10200 DAVID TAYLOR DR,0.0017725084988098971,0.005700539845886215,97.5,7,2024-12-10,EUREST DINING AT ELECTROLUX,10200 DAVID TAYLOR DR,A
EASY LIKE SUNDAY|1600 E WOODLAWN RD,0.0017723924262734944,0.002714919441419808,97.0,4,2024-09-06,EASY LIKE SUNDAY,1600 E WOODLAWN RD,A
BURGER KING #8883|7615 NATIONS FORD RD,0.0017694432041851429,0.0047593337108665385,98.5,4,2024-11-18,BURGER KING #8883,7615 NATIONS FORD RD,A
NIGHT SWIM COFFEE / ROASTERY|4500 OLD PINEVILLE RD,0.0017674178042158422,0.0035815018133856717,97.0,4,2024-09-17,NIGHT SWIM COFFEE / ROASTERY,4500 OLD PINEVILLE RD,A
MCDONALDS #37272|7051 SOUTH BV,0.0017673500526589419,0.005354158308992168,97.0,4,2024-11-06,MCDONALDS #37272,7051 SOUTH BV,A
RED CLAY CIDERWORKS|245 CLANTON RD,0.0017639098126367098,0.006326975268991724,96.5,4,2024-12-05,RED CLAY CIDERWORKS,245 CLANTON RD,A
LEBOWSKIS NEIGHBORHOOD GRILL|1524 EAST BV,0.001748954372385399,0.0051470282020393944,96.0,3,2024-10-09,LEBOWSKIS NEIGHBORHOOD GRILL,1524 EAST BV,A
MOE`S SOUTHWEST GRILL #1447|16933 KAUFINGER ST,0.0017363847373952533,0.005057405054555299,98.5,6,2024-08-26,MOE`S SOUTHWEST GRILL #1447,16933 KAUFINGER ST,A
PLATFORM COFFEE AND KITCHEN|919 BERRYHILL RD,0.0017286593177778275,0.004647443156700164,98.0,4,2024-11-08,PLATFORM COFFEE AND KITCHEN,919 BERRYHILL RD,A
CHEF HENRY CATERING|1050 DEVORE LN,0.001725567339807483,0.0047155625948704875,97.5,6,2024-09-25,CHEF HENRY CATERING,1050 DEVORE LN,A
"WINE SHOP AT FOXCROFT, THE|7824 FAIRVIEW RD",0.0017176985917932938,0.005564804611882043,97.0,5,2024-10-29,"WINE SHOP AT FOXCROFT, THE",7824 FAIRVIEW RD,A
ANGIES DINER|3658 BEATTIES FORD RD,0.001709793911185013,0.00507733926019628,96.5,6,2024-10-10,ANGIES DINER,3658 BEATTIES FORD RD,A
FRENCH MARKET CAFE|20920 TORRENCE CHAPEL RD,0.0016982421771399596,0.0025785596992353786,100.0,4,2024-10-10,FRENCH MARKET CAFE,20920 TORRENCE CHAPEL RD,A
STARBUCKS COFFEE #11921|6432 REA RD,0.001688702281374117,0.00227248084321083,97.5,4,2024-08-30,STARBUCKS COFFEE #11921,6432 REA RD,A
NOVANT HEALTH MATTHEWS MEDICAL CENTER|1500 MATTHEWS TOWNSHIP PKY,0.001688076418039245,0.00456896683239502,97.0,6,2024-10-23,NOVANT HEALTH MATTHEWS MEDICAL CENTER,1500 MATTHEWS TOWNSHIP PKY,A
ALLY EXCHANGE COFFEE BAR|601 S TRYON ST,0.0016794398634947594,0.003554866550984858,99.0,4,2024-08-27,ALLY EXCHANGE COFFEE BAR,601 S TRYON ST,A
NIKOS GRILL|4948 AIRPORT CENTER PY,0.0016704931459607007,0.004689446033388102,97.5,6,2024-09-17,NIKOS GRILL,4948 AIRPORT CENTER PY,A
OUTBACK STEAKHOUSE #3454|16400 NORTHCROSS DR,0.0016477206850981183,0.00440379035873812,99.5,5,2024-09-18,OUTBACK STEAKHOUSE #3454,16400 NORTHCROSS DR,A
MELLOW MUSHROOM #139|14835 BALLANTYNE VILLAGE WY,0.0016199593666993246,0.006667999164725343,92.5,6,2024-12-17,MELLOW MUSHROOM #139,14835 BALLANTYNE VILLAGE WY,A
CIRCLE K #1935|1809 EAST ARBORS DR,0.0016141089596084836,0.004518259301222155,98.0,4,2024-07-19,CIRCLE K #1935,1809 EAST ARBORS DR,A
BENNY FERROVIAS|340 W TREMONT AV,0.0016047396284804881,0.002739283213977746,99.5,4,2024-08-14,BENNY FERROVIAS,340 W TREMONT AV,A
KENTUCKY FRIED CHICKEN E320063|9010 S TRYON ST,0.00160420871350223,0.0076250727719706125,100.0,6,2024-08-23,KENTUCKY FRIED CHICKEN E320063,9010 S TRYON ST,A
PIEZAA PIZZA|1440 S TRYON ST,0.0015932810406732018,0.0027212005763548003,98.0,3,2024-12-13,PIEZAA PIZZA,1440 S TRYON ST,A
HOLIDAY INN EXPRESS & SUITES CHARLOTTE NORTH|7230 SMITH CORNERS BV,0.0015922678204165152,0.0033964887474514887,98.5,4,2024-12-20,HOLIDAY INN EXPRESS & SUITES CHARLOTTE NORTH,7230 SMITH CORNERS BV,A
RESIDENCE INN|5115 PIPER STATION DR,0.0015903503776805202,0.0036244139853658566,98.0,4,2024-12-20,RESIDENCE INN,5115 PIPER STATION DR,A
BENNY PENNELLO'S|2909 N DAVIDSON ST,0.001583778239654078,0.00227248084321083,98.5,4,2024-09-30,BENNY PENNELLO'S,2909 N DAVIDSON ST,A
WHICH WICH|16620 CRANLYN RD,0.001580467214599888,0.005658159542203685,99.5,4,2024-09-03,WHICH WICH,16620 CRANLYN RD,A
SPROUTS FARMERS MARKET #0564 DELI|14124 STEELE CREEK RD,0.0015803664591673432,0.0018518024599053161,98.5,2,2024-09-23,SPROUTS FARMERS MARKET #0564 DELI,14124 STEELE CREEK RD,A
POTBELLY SANDWICH SHOP #551|4620 PIEDMONT ROW DR,0.0015686385775201446,0.003905636864821497,95.5,4,2024-12-02,POTBELLY SANDWICH SHOP #551,4620 PIEDMONT ROW DR,A
MCDONALD`S #31213|14110 RIVERGATE PY,0.0015662441681483636,0.0024068023136813704,97.5,3,2024-08-16,MCDONALD`S #31213,14110 RIVERGATE PY,A
NAUTICAL BOWLS ARBORETUM|8040 PROVIDENCE RD,0.0015649069195405295,0.0036889721923947356,97.5,4,2024-08-28,NAUTICAL BOWLS ARBORETUM,8040 PROVIDENCE RD,A
HARRIS TEETER #11 DELI|15007 JOHN J DELANEY DR,0.0015589262050818289,0.00456896683239502,98.5,6,2024-09-05,HARRIS TEETER #11 DELI,15007 JOHN J DELANEY DR,A
JET'S PIZZA|920 PARK CENTER DR,0.0015569447719352644,0.0028653013887926806,98.5,4,2024-07-01,JET'S PIZZA,920 PARK CENTER DR,A
HOLIDAY INN EXPRESS & SUITES|108 AIRPORT COMMONS DR,0.001554782037893943,0.003176598452799892,96.0,4,2024-07-02,HOLIDAY INN EXPRESS & SUITES,108 AIRPORT COMMONS DR,A
HONEYBAKED HAM #110|5700 UNIVERSITY POINTE BV,0.0015493293357462922,0.004123119424188054,97.5,4,2024-07-18,HONEYBAKED HAM #110,5700 UNIVERSITY POINTE BV,A
FIVE GUYS BURGERS AND FRIES #1990|17078 NAT BYNUM LN,0.0015441822272316754,0.0037682929391426212,100.0,6,2024-09-12,FIVE GUYS BURGERS AND FRIES #1990,17078 NAT BYNUM LN,A
A TASTE OF HOPE|120 W CRAIGHEAD RD,0.0015397237623127466,0.004257440894658593,98.5,4,2024-09-09,A TASTE OF HOPE,120 W CRAIGHEAD RD,A
COCO MEXICAN RESTAURANT|6914 MATTHEWS MINT HILL RD,0.0015247460453402105,0.0015247460453402105,94.5,1,2024-10-31,COCO MEXICAN RESTAURANT,6914 MATTHEWS MINT HILL RD,A
"CASEY, THE|1837 N TRYON ST",0.0015247460453402105,0.0015247460453402105,98.0,1,2024-10-16,"CASEY, THE",1837 N TRYON ST,A
STARBUCKS COFFEE #10035|9015 PINEVILLE-MATTHEWS RD,0.0015233528428928466,0.004257440894658593,97.5,4,2024-09-19,STARBUCKS COFFEE #10035,9015 PINEVILLE-MATTHEWS RD,A
HAMPTON INN & SUITES|6220 CADEN RD,0.0015078889828516236,0.004677489966280246,98.5,4,2024-12-27,HAMPTON INN & SUITES,6220 CADEN RD,A
DESANO PIZZA WAVERLY|7315 WAVERLY WALK AV,0.0015058377595885866,0.003773039713892555,97.0,6,2024-08-28,DESANO PIZZA WAVERLY,7315 WAVERLY WALK AV,A
CARMELLA'S PIZZA|8124 S TRYON ST,0.0014961414303809213,0.0036136010874497854,99.0,6,2024-10-03,CARMELLA'S PIZZA,8124 S TRYON ST,A
HISSHO SUSHI - CONCOURSE D|5501 JOSH BIRMINGHAM PY,0.0014851341246055934,0.004615541464419987,90.0,6,2024-09-24,HISSHO SUSHI - CONCOURSE D,5501 JOSH BIRMINGHAM PY,A
CHICKEN SALAD CHICK #0147|9516 RIVERBEND VILLAGE DR,0.0014604966926078796,0.006652761172798097,99.0,7,2024-12-18,CHICKEN SALAD CHICK #0147,9516 RIVERBEND VILLAGE DR,A
EUREST DINING|100 N TRYON ST,0.0014489383575919362,0.003767184822804713,100.0,5,2024-10-30,EUREST DINING,100 N TRYON ST,A
SKYBROOK GOLF CLUBHOUSE|14720 NORTHGREEN DR,0.0014482148520681994,0.0033314142242480897,99.0,6,2024-12-11,SKYBROOK GOLF CLUBHOUSE,14720 NORTHGREEN DR,A
WHOLE FOODS MARKET - PREPARED FOODS|9129 SAM FURR RD,0.0014444743626182393,0.0033333333333333335,98.0,6,2024-11-05,WHOLE FOODS MARKET - PREPARED FOODS,9129 SAM FURR RD,A
STARBUCKS COFFEE COMPANY #10241|9820 REA RD,0.001437477040185607,0.0035421663233015373,98.5,4,2024-07-03,STARBUCKS COFFEE COMPANY #10241,9820 REA RD,A
HARRIS TEETER #11 PIZZA/CHEESE ISLAND|15007 JOHN J DELANEY DR,0.001427692633105531,0.0033677751367020368,98.5,4,2024-07-18,HARRIS TEETER #11 PIZZA/CHEESE ISLAND,15007 JOHN J DELANEY DR,A
NORTH DAVIDSON UMC|1025 E 36TH ST,0.0014167218590102853,0.0030472383894444583,99.0,4,2024-10-23,NORTH DAVIDSON UMC,1025 E 36TH ST,A
AUNTIE ANNES UNCC|9201 UNIVERSITY CITY BV,0.001415647282524809,0.0029253730404841336,100.0,4,2024-08-22,AUNTIE ANNES UNCC,9201 UNIVERSITY CITY BV,A
TACO MAMA DILWORTH|2452 PARK RD,0.0014085049668628976,0.0037682929391426212,97.0,5,2024-10-23,TACO MAMA DILWORTH,2452 PARK RD,A
JERSEY MIKES|7309 E INDEPENDENCE BV,0.001407172321482535,0.001959295491649087,97.5,4,2024-10-23,JERSEY MIKES,7309 E INDEPENDENCE BV,A
MIDWOOD SMOKEHOUSE BIRKDALE/GK|16710 BIRKDALE COMMONS PY,0.0013999746884225416,0.003933928612907199,99.5,5,2024-10-25,MIDWOOD SMOKEHOUSE BIRKDALE/GK,16710 BIRKDALE COMMONS PY,A
DAIRY QUEEN EASTWAY #17165|3054 EASTWAY DR,0.001393459986922965,0.002028494680524054,96.0,2,2024-07-11,DAIRY QUEEN EASTWAY #17165,3054 EASTWAY DR,A
COMET GRILL|2224 PARK RD,0.0013921978806687879,0.00353926752071552,97.5,5,2024-09-04,COMET GRILL,2224 PARK RD,A
STARBUCKS COFFEE #10691|9832 GILEAD RD,0.0013898817027556381,0.0024068023136813704,100.0,4,2024-08-15,STARBUCKS COFFEE #10691,9832 GILEAD RD,A
WILLOW WOOD COFFEE|19801 S MAIN ST,0.0013841064587564705,0.005057405054555299,98.0,7,2024-12-09,WILLOW WOOD COFFEE,19801 S MAIN ST,A
GREEN BROTHERS JUICE CO|2230 PARK RD,0.001378943741575397,0.0028394167823016948,96.5,4,2024-12-12,GREEN BROTHERS JUICE CO,2230 PARK RD,A
CARIBBEAN HUT EASTFIELD|13016 EASTFIELD RD,0.0013750413736609956,0.0013750413736609956,97.5,1,2024-10-07,CARIBBEAN HUT EASTFIELD,13016 EASTFIELD RD,A
CHICK FIL A #2982 AT BLAKENEY|10001 REA RD,0.00136242738117017,0.009277387701860705,99.0,7,2024-11-14,CHICK FIL A #2982 AT BLAKENEY,10001 REA RD,A
MCDONALDS #33276|10249 CANE CREEK DR,0.0013538229036823065,0.0037682929391426212,98.0,4,2024-09-25,MCDONALDS #33276,10249 CANE CREEK DR,A
DUNKIN DONUTS/BASKIN ROBBINS #340674|5029 BEATTIES FORD RD,0.0013514866221149041,0.0033677751367020368,98.0,4,2024-07-26,DUNKIN DONUTS/BASKIN ROBBINS #340674,5029 BEATTIES FORD RD,A
SPRINGHILL SUITES|13610 REESE BV W,0.001337617490795085,0.003061203286141753,100.0,4,2024-09-11,SPRINGHILL SUITES,13610 REESE BV W,A
WHICH WICH|14318 RIVERGATE VIEW DR,0.001333722473085623,0.00280320892041168,96.5,4,2024-07-05,WHICH WICH,14318 RIVERGATE VIEW DR,A
DUNKIN DONUTS-BASKIN ROBBINS #345098|3014 DRIWOOD CT,0.001333664379191632,0.003772401019171383,96.0,4,2024-10-24,DUNKIN DONUTS-BASKIN ROBBINS #345098,3014 DRIWOOD CT,A
UNCC SOUTH VILLAGE CROSSING DINING FACILITY|9201 UNIVERSITY CITY BV,0.0013333333333333335,0.006666666666666667,98.5,5,2024-09-13,UNCC SOUTH VILLAGE CROSSING DINING FACILITY,9201 UNIVERSITY CITY BV,A
MCDONALDS #11200|5005 SUNSET RD,0.0013318348729266557,0.003762915013736138,99.5,4,2024-08-06,MCDONALDS #11200,5005 SUNSET RD,A
BARNES & NOBLE BOOKSELLERS|4020 SHARON RD,0.0013253270242280868,0.0024534076435336733,97.5,4,2024-11-06,BARNES & NOBLE BOOKSELLERS,4020 SHARON RD,A
STARBUCKS #8305|212 S TRYON ST,0.001317811532682266,0.003681313998367155,98.0,4,2024-08-27,STARBUCKS #8305,212 S TRYON ST,A
DRURY INN AND SUITES|6920 NORTHLAKE MALL DR,0.001313246513315351,0.0020925531641655835,99.0,4,2024-11-08,DRURY INN AND SUITES,6920 NORTHLAKE MALL DR,A
CANTEEN OFFICE WAREHOUSE|13225 MCGUIRE NUCLEAR STATION RD,0.0013062288272490893,0.0024068023136813704,100.0,3,2024-12-03,CANTEEN OFFICE WAREHOUSE,13225 MCGUIRE NUCLEAR STATION RD,A
CHICK FIL A # 00950 CAROLINA PAVILION|9801 SOUTH BV,0.0012857453938731299,0.00353926752071552,99.0,6,2024-12-16,CHICK FIL A # 00950 CAROLINA PAVILION,9801 SOUTH BV,A
TIPSY BURRO|2711 MONROE RD,0.0012750035437439308,0.004772466281693575,100.0,6,2024-10-30,TIPSY BURRO,2711 MONROE RD,A
TACO BELL #4457|5110 SUNSET RD,0.0012519768307833513,0.00227248084321083,98.5,6,2024-07-31,TACO BELL #4457,5110 SUNSET RD,A
STARBUCKS - MORROCROFT|6701 CARNEGIE BV,0.0012507911140753163,0.0034708302500109285,97.5,4,2024-11-06,STARBUCKS - MORROCROFT,6701 CARNEGIE BV,A
STARBUCKS - TARGET STONECREST|7860 REA RD,0.0012498625741964953,0.002011662436647268,98.0,4,2024-09-16,STARBUCKS - TARGET STONECREST,7860 REA RD,A
DRURY INN & SUITES CHARLOTTE ARROWOOD|8925 RED OAK BV,0.0012362744784953394,0.002625654263865017,98.5,6,2024-10-04,DRURY INN & SUITES CHARLOTTE ARROWOOD,8925 RED OAK BV,A
STARBUCKS #54780|610 S CALDWELL ST,0.0012338188647583802,0.0037615541428859026,99.0,4,2024-10-28,STARBUCKS #54780,610 S CALDWELL ST,A
"BUTLERS PANTRY, THE|274 S SHARON AMITY RD",0.0012332084646013185,0.004174762647261802,99.5,6,2024-10-14,"BUTLERS PANTRY, THE",274 S SHARON AMITY RD,A
PUBLIX #1765 DELI|15010 VILLAGE CROSSING RD,0.001230568886970829,0.004402626160093576,98.5,5,2024-10-29,PUBLIX #1765 DELI,15010 VILLAGE CROSSING RD,A
CAROLINA MEDICAL CENTER XRAY CAFE LEVINE|1000 BLYTHE BV,0.0012294220373879024,0.0034187492450699518,95.5,6,2024-11-08,CAROLINA MEDICAL CENTER XRAY CAFE LEVINE,1000 BLYTHE BV,A
BOILING POT/CHINA GOGO|7010 SMITH CORNERS BV,0.0012082119493779882,0.005819142143045493,98.5,7,2024-12-11,BOILING POT/CHINA GOGO,7010 SMITH CORNERS BV,A
DOMINOS PIZZA #4458|9107 S TRYON ST,0.001202374593935281,0.0024068023136813704,100.0,4,2024-07-24,DOMINOS PIZZA #4458,9107 S TRYON ST,A
HARRIS TEETER #4STARBUCKS|7823 COLONY RD,0.0011991317414101652,0.004282870184712323,99.5,4,2024-07-09,HARRIS TEETER #4STARBUCKS,7823 COLONY RD,A
CATERING KITCHEN - DUBOIS CENTER|320 E 9TH ST,0.0011982123666216943,0.002259484083906273,98.5,6,2024-08-22,CATERING KITCHEN - DUBOIS CENTER,320 E 9TH ST,A
COLLINS AEROSPACE|2730 W TYVOLA RD,0.0011958389725102523,0.0028946771740515674,97.0,5,2024-08-28,COLLINS AEROSPACE,2730 W TYVOLA RD,A
THOUGHTFUL CUP AT UNCC FRETWELL|9201 UNIVERSITY CITY BV,0.001185391262598665,0.002124292320692012,100.0,4,2024-12-09,THOUGHTFUL CUP AT UNCC FRETWELL,9201 UNIVERSITY CITY BV,A
STARBUCKS #51440|3320 POTOMAC RIVER PY,0.0011822388947676714,0.0034708302500109285,98.0,4,2024-11-25,STARBUCKS #51440,3320 POTOMAC RIVER PY,A
COUNTRY INN & SUITES|16617 STATESVILLE RD,0.00117815674090196,0.004048560693259073,100.0,4,2024-08-26,COUNTRY INN & SUITES,16617 STATESVILLE RD,A
BURGER KING #743|8903 S TRYON ST,0.0011725963987350872,0.004323303277104544,100.0,6,2024-07-01,BURGER KING #743,8903 S TRYON ST,A
ANTICO ITALIAN RESTAURANT|9719 SAM FURR RD,0.0011659714663605424,0.004198813827379842,98.5,5,2024-10-16,ANTICO ITALIAN RESTAURANT,9719 SAM FURR RD,A
STARBUCKS #8453|16846 BIRKDALE COMMONS PY,0.001162452422104687,0.0016675877645695332,100.0,4,2024-09-03,STARBUCKS #8453,16846 BIRKDALE COMMONS PY,A
NOT JUST COFFEE DILWORTH|2230 PARK RD,0.0011562300432886167,0.006093689036914361,97.0,6,2024-09-04,NOT JUST COFFEE DILWORTH,2230 PARK RD,A
RISE CAFE|9525 BIRKDALE CROSSING DR,0.0011559247257162649,0.0013013110208936521,96.0,2,2024-07-29,RISE CAFE,9525 BIRKDALE CROSSING DR,A
YORK CROSSING RESTAURANT|2301 WESTINGHOUSE BV,0.0011487486523208965,0.00353926752071552,99.0,5,2024-10-07,YORK CROSSING RESTAURANT,2301 WESTINGHOUSE BV,A
THE RYAL AT BALLANTYNE RESORT|10000 BALLANTYNE COMMONS PY,0.0011484817962945993,0.0022918802185278196,99.0,3,2024-11-19,THE RYAL AT BALLANTYNE RESORT,10000 BALLANTYNE COMMONS PY,A
MCGUIRE OFFICE COMPLEX|13225 MCGUIRE NUCLEAR STATION RD,0.0011444249424072382,0.002984878599783052,100.0,3,2024-12-03,MCGUIRE OFFICE COMPLEX,13225 MCGUIRE NUCLEAR STATION RD,A
DAPHNE'S BAKERY|7609 MATTHEWS-MINT HILL RD,0.0011431610288393083,0.0024001512931291127,99.5,4,2024-09-04,DAPHNE'S BAKERY,7609 MATTHEWS-MINT HILL RD,A
SHAD'S LANDING|9131 BENFIELD RD,0.001141569015925707,0.00456896683239502,98.0,6,2024-09-25,SHAD'S LANDING,9131 BENFIELD RD,A
DAIRY QUEEN #11603|1819 MATTHEWS TOWNSHIP PY,0.0011406702335742507,0.0036876328666879932,99.5,4,2024-07-24,DAIRY QUEEN #11603,1819 MATTHEWS TOWNSHIP PY,A
LETS MEAT|1400 S CHURCH ST,0.0011361138192249294,0.0016675877645695332,99.5,4,2023-12-19,LETS MEAT,1400 S CHURCH ST,A
FIVE GUYS #1966|2304 MATTHEWS TOWNSHIP PY,0.0011349669086902364,0.002736524606335427,98.5,6,2024-12-20,FIVE GUYS #1966,2304 MATTHEWS TOWNSHIP PY,A
HARRIS TEETER #416 STARBUCKS|21720 CATAWBA AV,0.0011338961581725496,0.0021658418016758624,99.5,4,2024-08-26,HARRIS TEETER #416 STARBUCKS,21720 CATAWBA AV,A
PEPPERVINE|4620 PIEDMONT ROW DR,0.001123179972165572,0.002360786175421386,98.0,6,2024-09-18,PEPPERVINE,4620 PIEDMONT ROW DR,A
CHICK-FIL-A # 836|9905 MATTHEWS PARK DR,0.001121155353536495,0.003028761153075304,98.5,5,2024-11-21,CHICK-FIL-A # 836,9905 MATTHEWS PARK DR,A
STACKS KITCHEN|11100 MONROE RD,0.001115940370468458,0.0033623088894774136,96.5,6,2024-09-24,STACKS KITCHEN,11100 MONROE RD,A
DUKE MANSION|400 HERMITAGE RD,0.0011148708191250367,0.002623076244004355,95.0,6,2024-09-23,DUKE MANSION,400 HERMITAGE RD,A
CALVARY CHURCH|5801 PINEVILLE-MATTHEWS RD,0.0011107585888154637,0.004143062434954428,98.5,7,2024-12-13,CALVARY CHURCH,5801 PINEVILLE-MATTHEWS RD,A
FUSION BOWL CORNELIUS|19905 WEST CATAWBA AV,0.0011081369937232324,0.0011081369937232324,97.5,1,2024-09-04,FUSION BOWL CORNELIUS,19905 WEST CATAWBA AV,A
HARRIS TEETER #474 STARBUCK'S|7036 BRIGHTON PARK DR,0.0011075223908760027,0.00227248084321083,100.0,4,2024-07-05,HARRIS TEETER #474 STARBUCK'S,7036 BRIGHTON PARK DR,A
MCDONALDS #35337|720 MERIDIAN CENTER DR,0.0010941819714407137,0.0022496388494142733,96.5,4,2024-12-06,MCDONALDS #35337,720 MERIDIAN CENTER DR,A
TACO BELL 4795|10917 CAROLINA PLACE PY,0.0010939594233934993,0.004436947254171259,98.0,5,2024-11-06,TACO BELL 4795,10917 CAROLINA PLACE PY,A
MIRO SPANISH GRILLE|12239 NORTH COMMUNITY HOUSE RD,0.0010911031656579224,0.0030578772557127796,97.5,6,2024-10-23,MIRO SPANISH GRILLE,12239 NORTH COMMUNITY HOUSE RD,A
HARRIS TEETER #11 STARBUCKS|15007 JOHN J DELANEY DR,0.0010886644580918388,0.00227248084321083,99.0,4,2024-07-12,HARRIS TEETER #11 STARBUCKS,15007 JOHN J DELANEY DR,A
ILIOS CAFE AT CPI|4300 SANDY PORTER RD,0.001083608142416023,0.004123119424188054,97.0,6,2024-09-30,ILIOS CAFE AT CPI,4300 SANDY PORTER RD,A
SEABOARD TAPROOM AND WINE BAR|213 N TRADE ST,0.0010790211123850432,0.0024590154598612933,99.5,4,2024-11-15,SEABOARD TAPROOM AND WINE BAR,213 N TRADE ST,A
