Premise Address 1,Premise City,Premise State,Premise ZIP,acs_year,matched_address,lon,lat,state_fips,county_fips,tract,block,block_group,geoid_tract,geoid_block_group
1860 LINDBERGH ST,Charlotte,NC,,2019,"1860 LINDBERGH ST, CHARLOTTE, NC, 28208",-80.900024827098,35.239962592756,37,119,004000,4001,4,37119004000,371190040004
1860 LINDBERGH ST,Charlotte,NC,,2020,"1860 LINDBERGH ST, CHARLOTTE, NC, 28208",-80.900024827098,35.239962592756,37,119,004000,4001,4,37119004000,371190040004
1860 LINDBERGH ST,Charlotte,NC,,2021,"1860 LINDBERGH ST, CHARLOTTE, NC, 28208",-80.900024827098,35.239962592756,37,119,004000,4001,4,37119004000,371190040004
1860 LINDBERGH ST,Charlotte,NC,,2022,"1860 LINDBERGH ST, CHARLOTTE, NC, 28208",-80.900024827098,35.239962592756,37,119,004000,4001,4,37119004000,371190040004
1860 LINDBERGH ST,Charlotte,NC,,2023,"1860 LINDBERGH ST, CHARLOTTE, NC, 28208",-80.900024827098,35.239962592756,37,119,004000,4001,4,37119004000,371190040004
3104 WEDDINGTON RD,Charlotte,NC,,2018,,,,,,,,,,
3104 WEDDINGTON RD,Charlotte,NC,,2019,,,,,,,,,,
3104 WEDDINGTON RD,Charlotte,NC,,2020,,,,,,,,,,
3104 WEDDINGTON RD,Charlotte,NC,,2021,,,,,,,,,,
3104 WEDDINGTON RD,Charlotte,NC,,2022,,,,,,,,,,
3104 WEDDINGTON RD,Charlotte,NC,,2023,,,,,,,,,,
265 MT HOLLY-HUNTERSVILLE RD,Charlotte,NC,,2020,"265 MOUNT HOLLY-HUNTERSVILLE RD, CHARLOTTE, NC, 28214",-80.986536744607,35.301711192254,37,119,006013,1015,1,37119006013,371190060131
265 MT HOLLY-HUNTERSVILLE RD,Charlotte,NC,,2021,"265 MOUNT HOLLY-HUNTERSVILLE RD, CHARLOTTE, NC, 28214",-80.986536744607,35.301711192254,37,119,006013,1015,1,37119006013,371190060131
265 MT HOLLY-HUNTERSVILLE RD,Charlotte,NC,,2022,"265 MOUNT HOLLY-HUNTERSVILLE RD, CHARLOTTE, NC, 28214",-80.986536744607,35.301711192254,37,119,006013,1015,1,37119006013,371190060131
265 MT HOLLY-HUNTERSVILLE RD,Charlotte,NC,,2023,"265 MOUNT HOLLY-HUNTERSVILLE RD, CHARLOTTE, NC, 28214",-80.986536744607,35.301711192254,37,119,006013,1015,1,37119006013,371190060131
2005 EAST ARBORS DR,Charlotte,NC,,2021,"2005 E ARBORS DR, CHARLOTTE, NC, 28262",-80.755802294506,35.336876092599,37,119,005520,3014,3,37119005520,371190055203
2005 EAST ARBORS DR,Charlotte,NC,,2022,"2005 E ARBORS DR, CHARLOTTE, NC, 28262",-80.755802294506,35.336876092599,37,119,005520,3014,3,37119005520,371190055203
2005 EAST ARBORS DR,Charlotte,NC,,2023,"2005 E ARBORS DR, CHARLOTTE, NC, 28262",-80.755802294506,35.336876092599,37,119,005520,3014,3,37119005520,371190055203
8531 N TRYON ST,Charlotte,NC,,2021,"8531 N TRYON ST, CHARLOTTE, NC, 28262",-80.750702221305,35.304407555363,37,119,005536,3013,3,37119005536,371190055363
8531 N TRYON ST,Charlotte,NC,,2022,"8531 N TRYON ST, CHARLOTTE, NC, 28262",-80.750702221305,35.304407555363,37,119,005536,3013,3,37119005536,371190055363
8531 N TRYON ST,Charlotte,NC,,2023,"8531 N TRYON ST, CHARLOTTE, NC, 28262",-80.750702221305,35.304407555363,37,119,005536,3013,3,37119005536,371190055363
3101 E INDEPENDENCE BV,Charlotte,NC,,2015,"3101 E INDEPENDENCE BLVD, CHARLOTTE, NC, 28205",-80.790965483549,35.203134483632,37,119,001801,3003,3,37119001801,371190018013
3101 E INDEPENDENCE BV,Charlotte,NC,,2016,"3101 E INDEPENDENCE BLVD, CHARLOTTE, NC, 28205",-80.790965483549,35.203134483632,37,119,001801,3003,3,37119001801,371190018013
3101 E INDEPENDENCE BV,Charlotte,NC,,2017,"3101 E INDEPENDENCE BLVD, CHARLOTTE, NC, 28205",-80.790965483549,35.203134483632,37,119,001801,3003,3,37119001801,371190018013
3101 E INDEPENDENCE BV,Charlotte,NC,,2018,"3101 E INDEPENDENCE BLVD, CHARLOTTE, NC, 28205",-80.790965483549,35.203134483632,37,119,001801,3003,3,37119001801,371190018013
3101 E INDEPENDENCE BV,Charlotte,NC,,2019,"3101 E INDEPENDENCE BLVD, CHARLOTTE, NC, 28205",-80.790965483549,35.203134483632,37,119,001801,3003,3,37119001801,371190018013
3101 E INDEPENDENCE BV,Charlotte,NC,,2020,"3101 E INDEPENDENCE BLVD, CHARLOTTE, NC, 28205",-80.790965483549,35.203134483632,37,119,001801,3003,3,37119001801,371190018013
3101 E INDEPENDENCE BV,Charlotte,NC,,2021,"3101 E INDEPENDENCE BLVD, CHARLOTTE, NC, 28205",-80.790965483549,35.203134483632,37,119,001801,3003,3,37119001801,371190018013
3101 E INDEPENDENCE BV,Charlotte,NC,,2022,"3101 E INDEPENDENCE BLVD, CHARLOTTE, NC, 28205",-80.790965483549,35.203134483632,37,119,001801,3003,3,37119001801,371190018013
3101 E INDEPENDENCE BV,Charlotte,NC,,2023,"3101 E INDEPENDENCE BLVD, CHARLOTTE, NC, 28205",-80.790965483549,35.203134483632,37,119,001801,3003,3,37119001801,371190018013
6920 N TRYON ST,Charlotte,NC,,2015,"6920 N TRYON ST, CHARLOTTE, NC, 28213",-80.76464062532,35.282242801502,37,119,001505,2022,2,37119001505,371190015052
6920 N TRYON ST,Charlotte,NC,,2016,"6920 N TRYON ST, CHARLOTTE, NC, 28213",-80.76464062532,35.282242801502,37,119,001505,2022,2,37119001505,371190015052
6920 N TRYON ST,Charlotte,NC,,2017,"6920 N TRYON ST, CHARLOTTE, NC, 28213",-80.76464062532,35.282242801502,37,119,001505,2022,2,37119001505,371190015052
6920 N TRYON ST,Charlotte,NC,,2018,"6920 N TRYON ST, CHARLOTTE, NC, 28213",-80.76464062532,35.282242801502,37,119,001505,2022,2,37119001505,371190015052
6920 N TRYON ST,Charlotte,NC,,2019,"6920 N TRYON ST, CHARLOTTE, NC, 28213",-80.76464062532,35.282242801502,37,119,001505,2022,2,37119001505,371190015052
6920 N TRYON ST,Charlotte,NC,,2020,"6920 N TRYON ST, CHARLOTTE, NC, 28213",-80.76464062532,35.282242801502,37,119,001505,2022,2,37119001505,371190015052
6920 N TRYON ST,Charlotte,NC,,2021,"6920 N TRYON ST, CHARLOTTE, NC, 28213",-80.76464062532,35.282242801502,37,119,001505,2022,2,37119001505,371190015052
6920 N TRYON ST,Charlotte,NC,,2022,"6920 N TRYON ST, CHARLOTTE, NC, 28213",-80.76464062532,35.282242801502,37,119,001505,2022,2,37119001505,371190015052
6920 N TRYON ST,Charlotte,NC,,2023,"6920 N TRYON ST, CHARLOTTE, NC, 28213",-80.76464062532,35.282242801502,37,119,001505,2022,2,37119001505,371190015052
11450 E INDEPENDENCE BV,Charlotte,NC,,2015,,,,,,,,,,
11450 E INDEPENDENCE BV,Charlotte,NC,,2016,,,,,,,,,,
11450 E INDEPENDENCE BV,Charlotte,NC,,2017,,,,,,,,,,
11450 E INDEPENDENCE BV,Charlotte,NC,,2018,,,,,,,,,,
11450 E INDEPENDENCE BV,Charlotte,NC,,2019,,,,,,,,,,
11450 E INDEPENDENCE BV,Charlotte,NC,,2020,,,,,,,,,,
11450 E INDEPENDENCE BV,Charlotte,NC,,2021,,,,,,,,,,
11450 E INDEPENDENCE BV,Charlotte,NC,,2022,,,,,,,,,,
11450 E INDEPENDENCE BV,Charlotte,NC,,2023,,,,,,,,,,
6116 BROOKSHIRE BV,Charlotte,NC,,2015,"6116 BROOKSHIRE BLVD, CHARLOTTE, NC, 28216",-80.911457300859,35.289823663501,37,119,006110,2002,2,37119006110,371190061102
6116 BROOKSHIRE BV,Charlotte,NC,,2016,"6116 BROOKSHIRE BLVD, CHARLOTTE, NC, 28216",-80.911457300859,35.289823663501,37,119,006110,2002,2,37119006110,371190061102
6116 BROOKSHIRE BV,Charlotte,NC,,2017,"6116 BROOKSHIRE BLVD, CHARLOTTE, NC, 28216",-80.911457300859,35.289823663501,37,119,006110,2002,2,37119006110,371190061102
6116 BROOKSHIRE BV,Charlotte,NC,,2018,"6116 BROOKSHIRE BLVD, CHARLOTTE, NC, 28216",-80.911457300859,35.289823663501,37,119,006110,2002,2,37119006110,371190061102
6116 BROOKSHIRE BV,Charlotte,NC,,2019,"6116 BROOKSHIRE BLVD, CHARLOTTE, NC, 28216",-80.911457300859,35.289823663501,37,119,006110,2002,2,37119006110,371190061102
6116 BROOKSHIRE BV,Charlotte,NC,,2020,"6116 BROOKSHIRE BLVD, CHARLOTTE, NC, 28216",-80.911457300859,35.289823663501,37,119,006110,2002,2,37119006110,371190061102
6116 BROOKSHIRE BV,Charlotte,NC,,2021,"6116 BROOKSHIRE BLVD, CHARLOTTE, NC, 28216",-80.911457300859,35.289823663501,37,119,006110,2002,2,37119006110,371190061102
6116 BROOKSHIRE BV,Charlotte,NC,,2022,"6116 BROOKSHIRE BLVD, CHARLOTTE, NC, 28216",-80.911457300859,35.289823663501,37,119,006110,2002,2,37119006110,371190061102
6116 BROOKSHIRE BV,Charlotte,NC,,2023,"6116 BROOKSHIRE BLVD, CHARLOTTE, NC, 28216",-80.911457300859,35.289823663501,37,119,006110,2002,2,37119006110,371190061102
2433 SOUTH BV,Charlotte,NC,,2017,"2433 SOUTH BLVD, CHARLOTTE, NC, 28203",-80.863682422471,35.20417752562,37,119,003401,2007,2,37119003401,371190034012
2433 SOUTH BV,Charlotte,NC,,2018,"2433 SOUTH BLVD, CHARLOTTE, NC, 28203",-80.863682422471,35.20417752562,37,119,003401,2007,2,37119003401,371190034012
2433 SOUTH BV,Charlotte,NC,,2019,"2433 SOUTH BLVD, CHARLOTTE, NC, 28203",-80.863682422471,35.20417752562,37,119,003401,2007,2,37119003401,371190034012
2433 SOUTH BV,Charlotte,NC,,2020,"2433 SOUTH BLVD, CHARLOTTE, NC, 28203",-80.863682422471,35.20417752562,37,119,003401,2007,2,37119003401,371190034012
2433 SOUTH BV,Charlotte,NC,,2021,"2433 SOUTH BLVD, CHARLOTTE, NC, 28203",-80.863682422471,35.20417752562,37,119,003401,2007,2,37119003401,371190034012
2433 SOUTH BV,Charlotte,NC,,2022,"2433 SOUTH BLVD, CHARLOTTE, NC, 28203",-80.863682422471,35.20417752562,37,119,003401,2007,2,37119003401,371190034012
2433 SOUTH BV,Charlotte,NC,,2023,"2433 SOUTH BLVD, CHARLOTTE, NC, 28203",-80.863682422471,35.20417752562,37,119,003401,2007,2,37119003401,371190034012
6706 PHILLIPS PLACE CT,Charlotte,NC,,2020,"6706 PHILLIPS PLACE CT, CHARLOTTE, NC, 28210",-80.827804755392,35.146517976862,37,119,002903,3003,3,37119002903,371190029033
6706 PHILLIPS PLACE CT,Charlotte,NC,,2021,"6706 PHILLIPS PLACE CT, CHARLOTTE, NC, 28210",-80.827804755392,35.146517976862,37,119,002903,3003,3,37119002903,371190029033
6706 PHILLIPS PLACE CT,Charlotte,NC,,2022,"6706 PHILLIPS PLACE CT, CHARLOTTE, NC, 28210",-80.827804755392,35.146517976862,37,119,002903,3003,3,37119002903,371190029033
6706 PHILLIPS PLACE CT,Charlotte,NC,,2023,"6706 PHILLIPS PLACE CT, CHARLOTTE, NC, 28210",-80.827804755392,35.146517976862,37,119,002903,3003,3,37119002903,371190029033
16317 STATESVILLE RD,Charlotte,NC,,2020,,,,,,,,,,
16317 STATESVILLE RD,Charlotte,NC,,2021,,,,,,,,,,
16317 STATESVILLE RD,Charlotte,NC,,2022,,,,,,,,,,
16317 STATESVILLE RD,Charlotte,NC,,2023,,,,,,,,,,
9600 PINEVILLE-MATTHEWS RD,Charlotte,NC,,2021,,,,,,,,,,
9600 PINEVILLE-MATTHEWS RD,Charlotte,NC,,2022,,,,,,,,,,
9600 PINEVILLE-MATTHEWS RD,Charlotte,NC,,2023,,,,,,,,,,
6050 TYVOLA GLEN CR,Charlotte,NC,,2015,"6050 TYVOLA GLEN CIR, CHARLOTTE, NC, 28217",-80.893519464201,35.164633612099,37,119,003811,1014,1,37119003811,371190038111
6050 TYVOLA GLEN CR,Charlotte,NC,,2016,"6050 TYVOLA GLEN CIR, CHARLOTTE, NC, 28217",-80.893519464201,35.164633612099,37,119,003811,1014,1,37119003811,371190038111
6050 TYVOLA GLEN CR,Charlotte,NC,,2017,"6050 TYVOLA GLEN CIR, CHARLOTTE, NC, 28217",-80.893519464201,35.164633612099,37,119,003811,1014,1,37119003811,371190038111
6050 TYVOLA GLEN CR,Charlotte,NC,,2018,"6050 TYVOLA GLEN CIR, CHARLOTTE, NC, 28217",-80.893519464201,35.164633612099,37,119,003811,1014,1,37119003811,371190038111
6050 TYVOLA GLEN CR,Charlotte,NC,,2019,"6050 TYVOLA GLEN CIR, CHARLOTTE, NC, 28217",-80.893519464201,35.164633612099,37,119,003811,1014,1,37119003811,371190038111
6050 TYVOLA GLEN CR,Charlotte,NC,,2020,"6050 TYVOLA GLEN CIR, CHARLOTTE, NC, 28217",-80.893519464201,35.164633612099,37,119,003811,1014,1,37119003811,371190038111
6050 TYVOLA GLEN CR,Charlotte,NC,,2021,"6050 TYVOLA GLEN CIR, CHARLOTTE, NC, 28217",-80.893519464201,35.164633612099,37,119,003811,1014,1,37119003811,371190038111
6050 TYVOLA GLEN CR,Charlotte,NC,,2022,"6050 TYVOLA GLEN CIR, CHARLOTTE, NC, 28217",-80.893519464201,35.164633612099,37,119,003811,1014,1,37119003811,371190038111
6050 TYVOLA GLEN CR,Charlotte,NC,,2023,"6050 TYVOLA GLEN CIR, CHARLOTTE, NC, 28217",-80.893519464201,35.164633612099,37,119,003811,1014,1,37119003811,371190038111
333 E TRADE ST,Charlotte,NC,,2015,"333 E TRADE ST, CHARLOTTE, NC, 28202",-80.840539665741,35.225111965881,37,119,000104,1029,1,37119000104,371190001041
333 E TRADE ST,Charlotte,NC,,2016,"333 E TRADE ST, CHARLOTTE, NC, 28202",-80.840539665741,35.225111965881,37,119,000104,1029,1,37119000104,371190001041
333 E TRADE ST,Charlotte,NC,,2017,"333 E TRADE ST, CHARLOTTE, NC, 28202",-80.840539665741,35.225111965881,37,119,000104,1029,1,37119000104,371190001041
333 E TRADE ST,Charlotte,NC,,2018,"333 E TRADE ST, CHARLOTTE, NC, 28202",-80.840539665741,35.225111965881,37,119,000104,1029,1,37119000104,371190001041
333 E TRADE ST,Charlotte,NC,,2019,"333 E TRADE ST, CHARLOTTE, NC, 28202",-80.840539665741,35.225111965881,37,119,000104,1029,1,37119000104,371190001041
333 E TRADE ST,Charlotte,NC,,2021,"333 E TRADE ST, CHARLOTTE, NC, 28202",-80.840539665741,35.225111965881,37,119,000104,1029,1,37119000104,371190001041
333 E TRADE ST,Charlotte,NC,,2022,"333 E TRADE ST, CHARLOTTE, NC, 28202",-80.840539665741,35.225111965881,37,119,000104,1029,1,37119000104,371190001041
333 E TRADE ST,Charlotte,NC,,2023,"333 E TRADE ST, CHARLOTTE, NC, 28202",-80.840539665741,35.225111965881,37,119,000104,1029,1,37119000104,371190001041
333 E TRADE ST,Charlotte,NC,,2020,"333 E TRADE ST, CHARLOTTE, NC, 28202",-80.840539665741,35.225111965881,37,119,000104,1029,1,37119000104,371190001041
515 NORTH ELLIS LN,Charlotte,NC,,2023,,,,,,,,,,
11611 ARDREY KELL RD,Charlotte,NC,,2015,"11611 ARDREY KELL RD, CHARLOTTE, NC, 28277",-80.847808094043,35.021932867042,37,119,005858,2020,2,37119005858,371190058582
11611 ARDREY KELL RD,Charlotte,NC,,2016,"11611 ARDREY KELL RD, CHARLOTTE, NC, 28277",-80.847808094043,35.021932867042,37,119,005858,2020,2,37119005858,371190058582
11611 ARDREY KELL RD,Charlotte,NC,,2017,"11611 ARDREY KELL RD, CHARLOTTE, NC, 28277",-80.847808094043,35.021932867042,37,119,005858,2020,2,37119005858,371190058582
11611 ARDREY KELL RD,Charlotte,NC,,2018,"11611 ARDREY KELL RD, CHARLOTTE, NC, 28277",-80.847808094043,35.021932867042,37,119,005858,2020,2,37119005858,371190058582
11611 ARDREY KELL RD,Charlotte,NC,,2019,"11611 ARDREY KELL RD, CHARLOTTE, NC, 28277",-80.847808094043,35.021932867042,37,119,005858,2020,2,37119005858,371190058582
11611 ARDREY KELL RD,Charlotte,NC,,2021,"11611 ARDREY KELL RD, CHARLOTTE, NC, 28277",-80.847808094043,35.021932867042,37,119,005858,2020,2,37119005858,371190058582
11611 ARDREY KELL RD,Charlotte,NC,,2022,"11611 ARDREY KELL RD, CHARLOTTE, NC, 28277",-80.847808094043,35.021932867042,37,119,005858,2020,2,37119005858,371190058582
11611 ARDREY KELL RD,Charlotte,NC,,2023,"11611 ARDREY KELL RD, CHARLOTTE, NC, 28277",-80.847808094043,35.021932867042,37,119,005858,2020,2,37119005858,371190058582
8400 BELLHAVEN BV,Charlotte,NC,,2023,"8400 BELLHAVEN BLVD, CHARLOTTE, NC, 28216",-80.937407698141,35.303914418851,37,119,006110,1007,1,37119006110,371190061101
1000 COASTERVIEW DR,Charlotte,NC,,2019,,,,,,,,,,
1000 COASTERVIEW DR,Charlotte,NC,,2021,,,,,,,,,,
1000 COASTERVIEW DR,Charlotte,NC,,2022,,,,,,,,,,
1000 COASTERVIEW DR,Charlotte,NC,,2023,,,,,,,,,,
3055 SCOTT FUTRELL DR,Charlotte,NC,,2017,"3055 SCOTT FUTRELL DR, CHARLOTTE, NC, 28208",-80.915977968113,35.237657106588,37,119,004000,4009,4,37119004000,371190040004
3055 SCOTT FUTRELL DR,Charlotte,NC,,2018,"3055 SCOTT FUTRELL DR, CHARLOTTE, NC, 28208",-80.915977968113,35.237657106588,37,119,004000,4009,4,37119004000,371190040004
3055 SCOTT FUTRELL DR,Charlotte,NC,,2019,"3055 SCOTT FUTRELL DR, CHARLOTTE, NC, 28208",-80.915977968113,35.237657106588,37,119,004000,4009,4,37119004000,371190040004
3055 SCOTT FUTRELL DR,Charlotte,NC,,2020,"3055 SCOTT FUTRELL DR, CHARLOTTE, NC, 28208",-80.915977968113,35.237657106588,37,119,004000,4009,4,37119004000,371190040004
3055 SCOTT FUTRELL DR,Charlotte,NC,,2022,"3055 SCOTT FUTRELL DR, CHARLOTTE, NC, 28208",-80.915977968113,35.237657106588,37,119,004000,4009,4,37119004000,371190040004
3055 SCOTT FUTRELL DR,Charlotte,NC,,2023,"3055 SCOTT FUTRELL DR, CHARLOTTE, NC, 28208",-80.915977968113,35.237657106588,37,119,004000,4009,4,37119004000,371190040004
2223 CASCADE POINTE BV,Charlotte,NC,,2022,,,,,,,,,,
2223 CASCADE POINTE BV,Charlotte,NC,,2023,,,,,,,,,,
12325 JOHNSTON RD,Charlotte,NC,,2015,"12325 JOHNSTON RD, CHARLOTTE, NC, 28277",-80.84200023752,35.07189538346,37,119,005839,2004,2,37119005839,371190058392
12325 JOHNSTON RD,Charlotte,NC,,2016,"12325 JOHNSTON RD, CHARLOTTE, NC, 28277",-80.84200023752,35.07189538346,37,119,005839,2004,2,37119005839,371190058392
12325 JOHNSTON RD,Charlotte,NC,,2017,"12325 JOHNSTON RD, CHARLOTTE, NC, 28277",-80.84200023752,35.07189538346,37,119,005839,2004,2,37119005839,371190058392
12325 JOHNSTON RD,Charlotte,NC,,2018,"12325 JOHNSTON RD, CHARLOTTE, NC, 28277",-80.84200023752,35.07189538346,37,119,005839,2004,2,37119005839,371190058392
12325 JOHNSTON RD,Charlotte,NC,,2019,"12325 JOHNSTON RD, CHARLOTTE, NC, 28277",-80.84200023752,35.07189538346,37,119,005839,2004,2,37119005839,371190058392
12325 JOHNSTON RD,Charlotte,NC,,2020,"12325 JOHNSTON RD, CHARLOTTE, NC, 28277",-80.84200023752,35.07189538346,37,119,005839,2004,2,37119005839,371190058392
12325 JOHNSTON RD,Charlotte,NC,,2021,"12325 JOHNSTON RD, CHARLOTTE, NC, 28277",-80.84200023752,35.07189538346,37,119,005839,2004,2,37119005839,371190058392
12325 JOHNSTON RD,Charlotte,NC,,2022,"12325 JOHNSTON RD, CHARLOTTE, NC, 28277",-80.84200023752,35.07189538346,37,119,005839,2004,2,37119005839,371190058392
12325 JOHNSTON RD,Charlotte,NC,,2023,"12325 JOHNSTON RD, CHARLOTTE, NC, 28277",-80.84200023752,35.07189538346,37,119,005839,2004,2,37119005839,371190058392
311 E 5TH ST,Charlotte,NC,,2017,"311 E 5TH ST, CHARLOTTE, NC, 28202",-80.840172828457,35.226559846295,37,119,000104,1021,1,37119000104,371190001041
311 E 5TH ST,Charlotte,NC,,2018,"311 E 5TH ST, CHARLOTTE, NC, 28202",-80.840172828457,35.226559846295,37,119,000104,1021,1,37119000104,371190001041
311 E 5TH ST,Charlotte,NC,,2019,"311 E 5TH ST, CHARLOTTE, NC, 28202",-80.840172828457,35.226559846295,37,119,000104,1021,1,37119000104,371190001041
311 E 5TH ST,Charlotte,NC,,2021,"311 E 5TH ST, CHARLOTTE, NC, 28202",-80.840172828457,35.226559846295,37,119,000104,1021,1,37119000104,371190001041
311 E 5TH ST,Charlotte,NC,,2022,"311 E 5TH ST, CHARLOTTE, NC, 28202",-80.840172828457,35.226559846295,37,119,000104,1021,1,37119000104,371190001041
311 E 5TH ST,Charlotte,NC,,2023,"311 E 5TH ST, CHARLOTTE, NC, 28202",-80.840172828457,35.226559846295,37,119,000104,1021,1,37119000104,371190001041
13610 REESE BV W,Charlotte,NC,,2021,,,,,,,,,,
13610 REESE BV W,Charlotte,NC,,2022,,,,,,,,,,
13610 REESE BV W,Charlotte,NC,,2023,,,,,,,,,,
3950 ARCO CORPORATE DR,Charlotte,NC,,2019,,,,,,,,,,
3950 ARCO CORPORATE DR,Charlotte,NC,,2021,,,,,,,,,,
3950 ARCO CORPORATE DR,Charlotte,NC,,2022,,,,,,,,,,
3950 ARCO CORPORATE DR,Charlotte,NC,,2023,,,,,,,,,,
14124 STEELE CREEK RD,Charlotte,NC,,2023,"14124 STEELE CREEK RD, CHARLOTTE, NC, 28273",-80.988407271735,35.101848814769,37,119,005925,1001,1,37119005925,371190059251
15121 BALLANCROFT PY,Charlotte,NC,,2018,"15121 BALLANCROFT PKWY, CHARLOTTE, NC, 28277",-80.848280316793,35.041581634073,37,119,005855,1002,1,37119005855,371190058551
15121 BALLANCROFT PY,Charlotte,NC,,2019,"15121 BALLANCROFT PKWY, CHARLOTTE, NC, 28277",-80.848280316793,35.041581634073,37,119,005855,1002,1,37119005855,371190058551
15121 BALLANCROFT PY,Charlotte,NC,,2020,"15121 BALLANCROFT PKWY, CHARLOTTE, NC, 28277",-80.848280316793,35.041581634073,37,119,005855,1002,1,37119005855,371190058551
15121 BALLANCROFT PY,Charlotte,NC,,2021,"15121 BALLANCROFT PKWY, CHARLOTTE, NC, 28277",-80.848280316793,35.041581634073,37,119,005855,1002,1,37119005855,371190058551
15121 BALLANCROFT PY,Charlotte,NC,,2022,"15121 BALLANCROFT PKWY, CHARLOTTE, NC, 28277",-80.848280316793,35.041581634073,37,119,005855,1002,1,37119005855,371190058551
15121 BALLANCROFT PY,Charlotte,NC,,2023,"15121 BALLANCROFT PKWY, CHARLOTTE, NC, 28277",-80.848280316793,35.041581634073,37,119,005855,1002,1,37119005855,371190058551
13320 BALLANTYNE CORPORATE PL,Charlotte,NC,,2015,"13320 BALLANTYNE CORPORATE PL, CHARLOTTE, NC, 28277",-80.844890851035,35.059533802191,37,119,005840,1003,1,37119005840,371190058401
13320 BALLANTYNE CORPORATE PL,Charlotte,NC,,2016,"13320 BALLANTYNE CORPORATE PL, CHARLOTTE, NC, 28277",-80.844890851035,35.059533802191,37,119,005840,1003,1,37119005840,371190058401
13320 BALLANTYNE CORPORATE PL,Charlotte,NC,,2017,"13320 BALLANTYNE CORPORATE PL, CHARLOTTE, NC, 28277",-80.844890851035,35.059533802191,37,119,005840,1003,1,37119005840,371190058401
